area,year,month,agg_id,total_crimes
18,2018,5,850,103
15,2017,2,750,156
7,2017,10,400,37
1,2015,2,750,71
10,2018,9,400,23
1,2017,2,850,67
19,2015,11,775,164
17,2016,6,2400,21
18,2016,3,775,104
1,2017,12,725,54
9,2017,12,850,77
12,2017,12,2400,41
7,2015,6,750,130
3,2016,11,800,46
8,2017,10,1900,71
12,2016,4,400,141
19,2016,12,800,45
4,2017,12,725,26
17,2015,3,400,34
6,2017,3,400,40
14,2015,9,775,269
2,2017,11,1700,17
20,2015,2,775,130
11,2015,6,1700,19
5,2017,5,1700,19
16,2016,8,775,132
9,2016,3,800,107
19,2017,10,2400,12
2,2016,8,775,131
2,2016,5,300,124
8,2017,9,725,17
13,2017,11,400,83
17,2016,5,1700,10
7,2015,9,1900,59
6,2016,6,775,178
8,2015,5,850,22
15,2016,4,850,80
6,2016,11,400,34
12,2018,7,1900,163
4,2017,7,400,54
3,2017,12,775,203
10,2016,8,2400,20
4,2015,10,400,57
3,2015,8,1700,19
3,2016,1,800,71
9,2017,6,300,132
20,2015,11,775,156
6,2018,3,725,39
4,2016,3,300,104
5,2018,6,400,49
12,2015,6,1900,125
6,2017,5,400,46
7,2015,3,800,79
12,2015,8,300,236
9,2016,4,775,199
3,2015,10,775,269
18,2016,3,300,142
16,2017,4,2400,22
21,2018,3,1900,62
19,2018,1,1700,27
10,2015,8,800,68
7,2018,6,1900,89
21,2015,8,725,19
4,2015,4,400,45
14,2016,11,400,52
19,2016,1,400,55
12,2016,5,750,150
16,2016,9,750,86
4,2016,10,1700,20
19,2015,1,300,115
2,2016,10,1700,12
20,2015,8,1700,14
2,2015,3,300,125
10,2016,12,1700,20
15,2018,6,400,56
18,2015,7,2400,23
1,2017,5,400,87
9,2016,1,400,33
5,2018,5,800,27
2,2018,7,300,160
15,2015,12,850,76
14,2017,8,850,113
3,2015,9,850,113
5,2017,10,775,132
6,2018,5,725,47
2,2018,2,2400,17
4,2018,9,775,99
13,2016,10,775,156
10,2015,12,725,15
15,2016,7,1900,94
13,2018,12,300,139
1,2016,10,2400,28
21,2016,7,800,83
13,2017,3,750,92
3,2017,1,1700,15
1,2015,7,300,156
10,2017,1,850,75
12,2016,4,725,76
3,2016,4,2400,27
18,2018,9,850,96
17,2017,2,800,70
17,2016,10,2400,17
21,2018,9,300,114
21,2017,10,850,56
11,2015,5,1700,19
15,2018,5,850,89
8,2016,12,1900,56
8,2017,8,800,44
19,2018,3,725,32
3,2018,6,725,67
20,2017,5,725,63
9,2015,6,300,112
5,2017,10,400,37
4,2015,10,850,122
10,2018,8,775,183
13,2017,8,1700,25
10,2016,4,300,79
13,2015,8,850,92
10,2015,6,750,117
14,2016,1,400,27
12,2015,11,1700,27
12,2018,5,775,174
18,2017,8,775,144
4,2015,3,1900,74
7,2018,10,850,58
21,2018,10,775,226
8,2015,2,850,33
4,2016,2,400,71
4,2017,11,750,93
2,2016,4,1900,69
10,2017,1,750,207
19,2018,1,300,143
6,2017,3,2400,20
6,2017,2,725,36
11,2015,10,775,197
4,2017,7,750,95
5,2016,4,300,130
4,2015,1,775,115
4,2015,1,725,19
5,2017,4,2400,11
7,2016,7,1700,15
8,2016,3,775,199
12,2017,10,850,107
5,2015,7,750,124
16,2015,9,1900,67
15,2016,1,1900,72
12,2018,4,800,51
12,2016,12,800,53
9,2018,9,800,53
7,2018,7,750,183
8,2016,11,1700,3
1,2018,8,400,93
1,2015,5,725,63
18,2018,6,850,105
4,2016,1,725,26
15,2015,10,800,120
21,2015,5,750,157
5,2016,6,725,26
21,2018,4,2400,19
2,2017,6,400,75
3,2016,7,300,187
15,2016,5,725,25
4,2016,9,850,90
1,2016,11,2400,32
11,2018,1,2400,24
21,2018,12,300,105
15,2015,4,400,25
9,2016,5,800,58
14,2016,2,850,85
8,2017,11,800,45
12,2015,9,2400,28
11,2018,4,2400,18
21,2017,11,850,60
12,2016,6,2400,38
11,2018,3,1900,104
3,2018,4,800,48
18,2017,10,725,80
17,2018,10,300,94
8,2015,2,750,154
9,2018,4,800,97
21,2017,3,800,85
3,2016,6,1900,113
1,2018,7,1900,92
9,2016,2,775,171
8,2018,7,775,189
8,2016,10,300,72
21,2018,3,750,154
19,2015,7,2400,18
19,2017,5,750,124
20,2015,10,725,59
12,2016,3,725,90
13,2018,6,400,86
4,2018,7,850,90
17,2016,8,300,77
13,2016,9,850,118
5,2016,12,300,111
5,2016,4,1700,35
11,2018,5,1900,91
12,2015,11,800,52
2,2017,9,775,121
10,2015,6,850,41
13,2017,2,1900,84
13,2016,11,850,127
5,2018,11,400,67
21,2016,10,800,84
2,2018,4,2400,22
14,2018,4,725,23
20,2016,2,725,38
10,2016,4,775,157
7,2015,11,750,115
15,2016,9,775,215
18,2015,7,800,29
15,2015,4,750,145
12,2016,9,2400,21
8,2018,12,400,20
18,2018,5,300,154
9,2016,1,1900,76
5,2015,1,850,96
20,2018,2,775,149
15,2015,10,1700,2
16,2015,9,1700,1
16,2017,2,800,37
8,2016,9,775,177
3,2018,4,725,66
14,2018,5,300,137
9,2015,8,300,122
18,2017,12,725,80
19,2017,12,725,31
15,2017,1,800,119
16,2016,7,775,102
8,2018,5,400,20
1,2018,10,300,249
2,2016,1,2400,22
4,2016,6,1700,19
11,2017,2,2400,20
13,2015,1,800,43
3,2017,4,400,105
2,2018,10,725,41
15,2018,5,2400,24
15,2016,4,750,186
1,2018,4,2400,35
11,2017,10,400,47
5,2015,9,400,59
15,2018,4,400,54
16,2018,8,1700,5
6,2018,1,400,62
18,2017,10,400,107
1,2015,10,1900,76
9,2017,12,750,149
17,2018,1,775,186
11,2017,9,1900,99
5,2015,9,750,117
11,2018,3,400,43
2,2016,2,750,73
13,2018,3,750,75
17,2016,6,300,81
17,2016,6,1700,16
3,2016,7,775,254
10,2018,11,725,19
14,2015,5,300,92
19,2017,4,725,37
16,2016,8,1900,79
4,2015,3,750,61
17,2016,10,1700,12
13,2017,6,775,122
9,2016,4,750,150
7,2017,5,300,63
16,2018,9,800,46
11,2015,6,1900,100
13,2018,2,775,135
20,2016,7,1900,75
9,2015,8,2400,20
21,2017,12,1900,65
6,2015,8,800,55
7,2016,8,800,47
13,2017,5,850,147
20,2017,5,800,48
16,2017,1,775,143
8,2016,3,1700,13
14,2018,8,725,18
8,2017,7,300,82
1,2017,10,2400,28
17,2018,8,850,43
2,2015,12,1700,11
19,2018,2,725,31
9,2017,11,2400,18
2,2016,10,850,53
14,2018,3,1900,78
15,2018,5,725,19
21,2017,11,2400,15
12,2016,12,775,180
14,2015,12,725,12
16,2016,10,300,83
8,2016,6,750,129
18,2016,2,400,70
5,2018,11,775,107
20,2017,7,850,81
3,2018,5,800,39
1,2016,9,400,54
3,2016,3,775,193
13,2015,3,2400,33
7,2017,10,850,64
19,2015,8,750,101
8,2015,7,400,13
17,2017,11,400,20
4,2015,5,800,33
2,2016,4,1700,18
18,2017,11,400,105
2,2017,4,300,135
6,2017,6,400,47
11,2018,8,2400,22
10,2017,7,775,114
13,2016,2,800,25
12,2018,8,775,190
15,2016,4,400,41
3,2016,8,800,40
1,2016,3,775,208
2,2018,3,850,65
9,2018,7,1900,80
15,2015,1,1900,90
17,2016,8,1900,57
2,2018,10,1900,63
14,2015,12,850,96
14,2016,9,850,111
20,2016,3,2400,26
8,2016,4,775,207
6,2017,8,750,193
10,2016,1,800,92
7,2018,4,1700,6
1,2016,1,400,60
3,2018,7,1700,36
20,2018,5,850,83
11,2015,12,2400,22
16,2016,11,300,89
1,2018,12,750,192
17,2017,12,1700,19
3,2018,7,2400,46
3,2016,2,800,64
4,2016,6,800,37
6,2015,2,400,28
18,2016,11,725,89
2,2017,3,850,64
4,2017,12,800,17
2,2017,5,1900,69
3,2017,12,850,132
21,2016,8,750,133
6,2017,10,775,229
7,2015,6,725,27
12,2015,8,800,56
12,2018,2,400,92
10,2016,6,300,90
6,2018,1,775,227
21,2015,3,1900,78
2,2016,1,800,58
17,2017,12,750,150
9,2016,4,1900,69
20,2015,2,725,46
4,2015,9,800,20
1,2016,6,300,184
13,2016,1,300,119
8,2017,2,750,163
12,2018,8,2400,48
15,2017,1,2400,21
9,2016,8,850,70
5,2018,1,725,33
7,2016,3,400,27
15,2018,12,1900,99
3,2015,1,775,218
15,2016,9,850,106
21,2017,8,1700,17
14,2016,11,725,22
16,2016,10,775,115
15,2017,7,300,174
10,2016,8,1700,25
1,2018,3,1700,8
4,2015,1,850,92
13,2015,7,850,88
20,2017,5,1700,19
16,2018,2,775,132
19,2016,5,750,130
1,2016,5,1700,6
2,2016,5,850,58
3,2018,7,725,76
3,2016,11,750,149
1,2016,5,850,75
12,2017,2,2400,31
6,2016,10,300,135
20,2016,2,1900,65
2,2016,4,800,31
17,2018,4,300,81
10,2016,8,850,81
20,2016,4,1700,15
15,2015,9,725,19
10,2016,8,750,167
14,2016,3,725,17
18,2017,4,400,88
19,2016,5,2400,26
1,2016,10,725,68
12,2016,3,775,151
5,2018,12,1900,64
6,2018,11,725,45
21,2015,2,300,86
4,2017,9,750,66
18,2015,2,400,52
21,2015,7,300,93
11,2017,1,775,203
8,2015,12,850,71
7,2016,12,750,141
8,2017,12,800,55
20,2016,10,300,151
18,2016,8,2400,35
21,2015,9,1700,20
18,2016,11,2400,16
2,2018,4,725,72
13,2016,5,850,135
5,2016,11,800,40
4,2016,10,300,119
2,2015,8,750,100
11,2015,5,750,119
6,2016,10,750,124
16,2018,7,1900,69
11,2016,3,2400,18
14,2017,12,2400,18
3,2016,11,850,186
2,2018,4,775,120
15,2016,6,300,102
17,2015,10,725,17
18,2016,8,850,108
15,2015,1,300,95
21,2016,1,800,112
8,2015,3,400,11
1,2015,3,775,216
10,2016,7,400,24
15,2017,10,2400,21
6,2018,2,750,121
19,2015,11,300,125
12,2016,8,800,57
6,2015,9,1700,9
20,2015,6,850,47
11,2016,3,300,92
19,2018,5,400,73
19,2015,6,2400,33
14,2018,9,725,18
20,2017,1,2400,20
10,2018,8,1900,60
6,2016,1,1900,91
12,2015,1,300,209
12,2017,7,775,197
16,2017,7,750,66
20,2015,12,800,43
19,2018,4,300,108
20,2016,1,800,63
6,2016,10,800,53
19,2017,10,725,49
21,2015,2,1700,20
16,2018,12,300,77
14,2017,5,750,169
20,2016,1,1700,15
21,2015,6,750,135
1,2018,3,850,65
3,2017,7,2400,34
2,2016,6,850,63
9,2016,12,1900,62
14,2017,11,1700,9
19,2015,5,2400,32
7,2015,10,400,27
16,2015,11,300,89
11,2017,10,300,117
18,2018,9,300,141
7,2018,7,1700,13
4,2018,6,300,130
17,2016,12,750,194
1,2018,2,1900,102
13,2016,12,300,147
5,2016,12,800,45
1,2015,3,300,156
4,2015,5,1900,54
16,2016,12,400,29
11,2015,8,800,67
12,2015,2,1700,23
21,2015,5,850,49
9,2017,5,400,39
14,2018,5,750,147
18,2016,10,1700,22
16,2017,3,775,136
5,2015,8,750,130
5,2015,4,300,71
5,2015,6,300,91
15,2016,12,300,113
15,2016,1,850,100
14,2018,8,300,124
20,2016,9,800,34
19,2015,10,725,31
18,2017,8,300,178
11,2015,4,725,19
20,2015,5,1700,17
10,2015,4,400,22
12,2015,4,2400,38
21,2016,10,725,29
7,2015,4,750,131
13,2017,4,725,100
15,2016,12,400,40
14,2018,12,725,25
2,2017,4,850,57
4,2018,8,1700,34
14,2017,6,1700,18
10,2017,7,850,73
15,2017,6,1900,102
20,2015,1,775,149
16,2016,6,2400,21
15,2016,7,850,98
4,2016,12,2400,16
12,2017,1,300,206
11,2016,2,850,97
10,2018,5,775,169
15,2017,9,1900,108
4,2018,1,400,38
14,2018,1,750,166
13,2017,4,1900,105
10,2017,10,800,68
9,2015,6,750,116
19,2018,10,750,100
19,2018,3,400,63
14,2018,1,775,263
1,2017,9,1900,83
6,2017,4,400,45
21,2016,2,1700,15
9,2015,5,1900,90
20,2017,2,800,43
6,2017,2,2400,14
2,2015,5,400,60
13,2018,11,725,55
16,2018,8,775,108
14,2017,2,775,176
14,2016,7,750,197
13,2017,3,1900,101
13,2016,3,1900,99
10,2018,1,775,143
8,2018,10,2400,11
4,2016,12,850,116
16,2015,8,750,102
4,2015,2,300,95
17,2015,2,750,169
6,2015,4,2400,11
17,2015,9,2400,11
2,2018,6,2400,27
3,2018,6,850,87
4,2016,4,400,69
5,2015,2,775,137
6,2016,8,2400,10
4,2018,9,800,19
11,2017,8,850,98
2,2015,8,775,124
2,2018,4,800,19
2,2018,9,400,67
16,2017,9,800,57
18,2017,3,800,34
4,2016,11,750,65
17,2017,2,2400,14
3,2018,8,725,78
3,2015,9,1900,92
4,2017,11,300,116
3,2017,5,400,98
1,2016,8,775,234
2,2015,12,2400,22
11,2017,1,850,105
5,2016,5,725,32
6,2018,7,1700,8
2,2017,2,850,62
21,2017,7,800,71
7,2017,12,800,47
20,2018,10,850,93
19,2017,9,1900,88
19,2015,10,2400,31
6,2017,3,850,50
1,2015,2,2400,26
21,2018,1,1700,17
5,2017,8,775,164
4,2018,2,850,98
21,2016,2,750,107
7,2017,5,1900,72
12,2015,11,750,104
6,2015,1,300,111
17,2015,9,750,187
16,2018,7,850,68
10,2016,2,850,45
17,2015,10,800,88
9,2016,7,2400,18
2,2015,3,1700,9
14,2018,4,1700,22
12,2016,11,400,134
12,2016,7,1700,44
20,2016,7,1700,11
14,2016,3,400,31
11,2016,8,850,108
16,2016,10,725,18
13,2018,10,725,68
15,2017,6,725,27
18,2017,11,850,104
17,2016,11,750,158
12,2015,9,800,53
19,2015,12,725,20
19,2018,12,725,24
14,2015,2,750,152
9,2015,12,1900,80
20,2017,4,300,141
4,2018,11,300,93
15,2015,2,1700,11
16,2017,5,1900,69
12,2015,11,850,144
8,2018,10,400,17
16,2016,9,1700,1
10,2017,12,725,27
17,2015,12,775,247
10,2015,4,1900,70
12,2015,2,775,138
10,2016,12,2400,11
9,2017,3,2400,21
3,2018,5,725,71
7,2016,2,2400,19
8,2017,1,300,53
16,2015,5,1700,2
6,2017,12,400,54
8,2015,11,400,22
16,2015,3,1700,2
1,2015,12,725,60
20,2017,6,800,32
16,2017,1,400,37
19,2017,4,300,147
10,2015,9,300,94
5,2016,10,800,25
20,2015,12,300,103
20,2016,1,1900,76
16,2018,6,1700,5
10,2018,9,725,22
3,2016,10,300,177
5,2015,12,1900,82
2,2017,9,400,58
5,2017,3,850,79
18,2018,12,300,157
11,2015,8,400,37
6,2017,3,1900,79
4,2015,2,775,103
8,2017,8,400,11
5,2016,12,750,119
3,2016,2,1700,24
3,2016,4,775,235
12,2018,10,750,163
18,2017,1,400,96
2,2018,1,1700,20
2,2017,11,1900,76
4,2016,2,850,94
18,2015,11,1700,13
13,2015,5,775,121
17,2016,1,800,107
8,2016,8,750,146
14,2015,10,750,140
20,2018,7,750,109
3,2018,2,800,47
7,2017,8,850,59
21,2017,8,850,64
20,2018,5,400,57
21,2017,12,750,159
21,2017,1,750,184
6,2017,8,2400,15
5,2017,11,775,121
19,2015,12,775,145
10,2015,2,725,16
20,2017,3,1700,16
15,2017,2,1700,3
2,2018,12,400,72
8,2016,2,2400,14
13,2017,11,775,122
7,2018,7,2400,30
13,2015,4,300,120
10,2017,7,1900,65
12,2017,11,1700,32
12,2016,12,1900,113
9,2018,3,1700,20
12,2018,12,1700,39
14,2017,12,1900,68
1,2017,11,750,139
17,2015,3,850,41
4,2017,6,400,60
3,2018,9,300,182
20,2017,6,1700,17
21,2016,5,850,53
17,2018,12,1900,80
17,2018,7,2400,23
15,2015,2,775,194
1,2018,4,850,75
12,2018,7,400,137
12,2018,4,1700,35
2,2015,11,1700,11
20,2016,10,1700,22
2,2016,3,400,58
6,2017,1,400,49
15,2015,4,300,99
19,2016,12,1900,110
1,2016,10,750,92
8,2017,9,1900,62
14,2017,7,300,120
20,2016,10,750,149
1,2015,2,1900,71
16,2018,4,1700,11
18,2016,8,750,133
11,2015,9,300,101
9,2018,8,750,119
15,2017,12,300,112
5,2017,6,1700,40
15,2015,5,800,111
1,2018,10,800,24
21,2015,6,300,102
10,2018,4,1700,14
7,2017,6,775,190
20,2018,1,2400,31
21,2018,7,300,111
15,2016,9,725,20
8,2016,3,750,137
7,2015,7,800,55
16,2015,8,1700,1
16,2016,9,725,16
20,2016,7,750,117
3,2018,11,725,75
17,2018,1,800,63
21,2016,10,775,247
9,2018,11,2400,20
10,2015,12,750,147
9,2017,1,850,93
10,2018,6,1900,71
13,2018,12,850,106
16,2018,10,2400,9
3,2016,5,850,84
4,2015,6,800,31
4,2017,6,800,28
14,2017,12,400,31
8,2016,6,300,70
13,2015,10,800,32
10,2015,4,300,82
17,2017,1,800,107
1,2016,11,850,53
13,2016,6,300,140
12,2018,4,850,149
20,2017,8,400,43
9,2016,7,1900,80
10,2016,3,750,153
8,2016,8,400,16
18,2017,2,850,86
14,2018,7,1700,17
17,2018,8,2400,18
14,2018,11,850,120
12,2018,10,775,168
19,2015,12,2400,18
3,2018,2,1900,87
16,2015,8,725,23
16,2015,9,775,119
7,2015,7,850,46
18,2018,3,400,88
1,2018,10,725,54
7,2016,11,800,37
2,2016,7,400,66
1,2015,9,400,84
8,2018,10,725,29
15,2018,2,400,42
8,2017,9,300,88
19,2016,4,2400,21
1,2016,2,850,53
15,2015,11,1900,104
21,2018,2,750,114
21,2015,6,725,20
15,2015,9,775,199
8,2017,12,750,173
8,2018,10,750,248
8,2015,1,400,15
5,2015,9,850,89
15,2018,10,1900,87
5,2015,9,2400,16
11,2017,10,775,179
20,2017,6,300,153
1,2017,6,300,267
19,2016,11,300,131
3,2016,10,1900,115
5,2016,3,725,36
8,2018,8,1700,21
7,2018,1,300,104
15,2016,11,2400,23
15,2016,9,2400,20
3,2017,6,725,80
7,2017,6,1700,12
11,2018,4,750,171
16,2018,5,750,97
5,2017,8,850,71
12,2016,1,2400,29
17,2017,3,1700,20
18,2017,7,2400,32
6,2018,6,750,144
3,2016,12,750,136
1,2018,7,850,90
11,2016,6,2400,26
5,2015,4,2400,23
21,2016,2,850,36
18,2015,6,400,70
1,2016,4,2400,20
15,2017,5,750,149
4,2016,1,300,122
11,2018,11,850,82
13,2016,12,850,143
21,2018,4,1900,57
13,2015,12,725,54
12,2015,10,2400,40
4,2017,6,775,132
8,2016,10,725,28
14,2016,9,775,257
16,2015,6,775,113
7,2015,4,400,34
4,2016,3,1700,16
2,2016,12,400,52
9,2017,4,400,28
18,2017,1,775,110
20,2018,10,1700,21
19,2015,3,1900,78
4,2018,11,800,19
14,2016,5,725,35
17,2017,1,775,242
10,2015,1,800,110
2,2015,5,775,125
18,2016,6,1900,100
18,2015,12,400,84
13,2017,10,775,147
11,2018,3,300,136
17,2017,11,800,77
19,2015,1,850,75
14,2017,11,750,193
21,2018,10,400,36
12,2018,5,300,249
12,2017,12,775,191
7,2017,2,1900,77
14,2017,11,800,36
6,2016,2,1900,97
12,2018,7,1700,50
10,2015,3,1900,73
21,2015,7,1900,81
13,2015,3,400,90
11,2018,9,750,145
4,2016,11,775,112
19,2018,2,1900,59
14,2015,1,800,80
9,2015,5,1700,9
14,2016,3,1900,79
15,2016,7,1700,0
6,2017,5,775,183
9,2017,9,2400,22
18,2017,4,725,100
8,2015,12,1900,58
8,2015,8,800,74
19,2018,3,775,138
20,2015,7,725,50
8,2018,9,300,83
16,2018,8,725,26
18,2018,11,750,143
17,2015,9,800,86
10,2016,2,800,80
18,2015,11,800,38
13,2018,2,725,53
10,2016,6,775,185
13,2018,1,300,174
5,2018,10,400,50
13,2018,2,300,128
3,2017,2,2400,27
1,2015,7,850,83
15,2016,6,725,17
7,2015,1,400,26
21,2017,2,2400,22
13,2017,8,725,77
13,2015,6,1900,78
4,2017,7,725,25
2,2017,3,400,55
20,2016,5,775,123
3,2015,11,775,232
5,2018,11,1700,13
9,2018,8,1900,77
6,2017,6,300,120
6,2017,4,725,42
5,2015,1,775,150
11,2018,11,2400,19
10,2015,7,775,170
15,2017,9,2400,17
11,2018,11,750,141
21,2016,2,1900,48
9,2015,12,850,54
16,2017,1,2400,15
16,2015,12,300,65
15,2017,11,400,41
2,2018,5,400,51
17,2015,9,1900,85
5,2018,10,800,28
12,2016,4,800,38
4,2017,12,1900,77
7,2017,9,1900,68
14,2017,1,400,30
9,2017,2,850,61
3,2015,8,775,236
9,2018,11,800,65
2,2017,8,725,62
15,2018,7,750,162
13,2017,7,300,161
5,2015,1,400,56
10,2017,6,2400,25
16,2017,5,850,69
19,2017,9,800,90
17,2016,4,300,90
11,2017,3,1700,15
1,2015,10,775,234
1,2015,11,775,212
17,2018,7,850,48
4,2016,4,775,118
5,2018,5,1900,92
4,2017,5,850,116
11,2016,4,750,153
17,2018,4,2400,16
20,2016,1,775,153
11,2015,11,1900,88
7,2017,9,850,60
11,2017,12,1700,17
5,2018,3,750,97
9,2017,5,850,77
9,2017,2,1900,72
16,2016,4,800,35
18,2015,2,775,94
2,2017,11,750,108
13,2018,8,750,100
2,2016,6,2400,24
10,2015,10,1900,79
15,2018,9,750,161
4,2015,8,850,97
9,2017,6,2400,15
5,2016,12,775,127
2,2018,1,800,33
8,2015,4,725,9
7,2016,6,1700,8
16,2015,10,300,101
20,2015,11,1900,72
1,2017,8,300,184
1,2018,2,775,200
19,2016,2,400,60
15,2016,12,775,255
15,2018,10,750,160
13,2015,3,850,88
16,2015,12,2400,11
15,2015,1,850,61
17,2018,1,300,81
11,2018,6,775,177
12,2016,7,850,157
18,2017,8,1900,109
9,2018,5,850,92
16,2015,9,850,68
18,2018,3,800,31
5,2018,7,2400,18
11,2018,2,850,74
15,2016,7,800,91
18,2016,5,800,29
3,2015,8,725,62
15,2016,12,850,99
14,2017,9,750,171
2,2016,11,750,95
10,2018,11,750,177
2,2017,7,775,131
20,2015,8,800,40
16,2017,1,750,103
8,2016,6,1900,58
2,2016,10,725,48
5,2018,10,1900,73
12,2015,6,1700,26
15,2017,11,750,136
4,2015,2,725,25
12,2018,2,725,97
12,2017,9,2400,38
13,2016,6,400,76
1,2015,5,775,178
17,2015,7,2400,27
19,2018,10,775,166
5,2015,8,800,57
11,2017,2,1700,13
15,2018,1,850,82
13,2016,1,400,86
1,2018,8,800,27
17,2016,12,725,41
1,2017,1,2400,27
13,2018,6,300,183
6,2015,6,1700,2
2,2015,11,300,116
19,2017,9,750,96
14,2018,4,750,189
20,2018,2,750,171
8,2018,3,750,183
13,2015,8,400,98
17,2015,1,400,35
14,2018,6,1900,97
8,2016,11,400,17
18,2015,10,775,132
10,2016,5,750,132
14,2018,10,800,45
18,2018,12,850,89
21,2017,7,850,57
21,2017,6,1900,63
19,2015,4,850,78
19,2015,5,725,27
3,2016,2,1900,129
1,2017,8,400,96
15,2017,3,1900,94
3,2015,2,725,49
6,2017,2,400,35
1,2018,10,400,83
17,2015,7,725,17
20,2015,10,2400,23
20,2015,1,850,56
9,2015,3,850,56
11,2017,5,775,211
12,2018,4,400,138
11,2017,1,1700,16
21,2016,11,2400,22
11,2016,8,300,111
1,2015,7,750,104
10,2017,10,775,129
9,2015,11,400,27
19,2015,2,300,95
12,2018,6,725,97
15,2016,11,850,95
12,2016,10,300,206
6,2016,7,2400,10
15,2016,7,775,190
1,2016,4,1700,7
20,2015,7,1900,78
14,2017,3,725,24
3,2015,12,1700,13
20,2017,5,300,147
5,2015,8,1900,90
13,2017,7,1700,30
12,2018,2,2400,25
5,2015,7,850,85
13,2016,8,2400,23
12,2016,1,850,166
19,2015,10,850,100
20,2018,11,850,102
12,2017,4,775,149
6,2016,11,2400,12
21,2016,12,800,87
21,2018,12,750,152
10,2015,12,2400,15
17,2015,8,1900,73
17,2016,1,750,165
1,2015,6,775,219
14,2018,2,850,88
5,2016,6,750,109
9,2017,3,1900,94
2,2018,9,750,73
20,2017,10,300,186
11,2016,9,1700,26
16,2018,6,775,103
8,2015,9,1900,58
14,2015,12,300,91
4,2018,7,725,44
21,2017,7,725,30
21,2015,1,300,90
5,2017,6,300,121
3,2018,10,775,254
16,2016,3,850,78
13,2016,5,400,71
16,2016,3,400,56
4,2015,6,775,85
18,2015,7,1700,18
13,2017,5,775,166
21,2018,12,775,253
16,2017,3,300,88
19,2017,3,300,152
14,2017,5,300,105
7,2015,5,2400,20
18,2017,1,2400,35
3,2017,7,725,86
19,2018,6,2400,34
4,2016,7,2400,30
9,2018,2,1900,50
10,2017,6,775,147
7,2018,10,300,105
17,2018,9,725,13
6,2017,9,725,45
21,2018,4,775,246
4,2017,4,800,26
16,2016,12,725,23
12,2015,5,1700,23
6,2018,5,800,44
8,2017,7,750,129
9,2015,4,800,98
1,2017,4,750,118
16,2016,7,850,50
10,2018,1,750,166
1,2017,3,300,170
15,2016,7,300,123
2,2016,4,2400,26
13,2017,6,800,22
18,2017,9,800,26
14,2017,2,2400,18
1,2015,2,1700,4
4,2016,5,750,112
13,2018,5,775,154
3,2017,9,775,226
13,2018,12,1700,22
17,2018,10,1700,14
18,2016,3,1700,8
5,2016,7,2400,16
6,2015,7,725,36
7,2016,1,1700,15
8,2016,10,400,20
18,2016,8,775,124
17,2015,7,750,169
21,2017,12,2400,22
16,2018,11,725,21
16,2016,5,850,78
3,2015,12,725,63
8,2017,3,850,55
15,2016,11,750,167
21,2017,3,2400,20
4,2016,1,850,125
6,2017,4,300,119
17,2016,3,850,48
1,2017,3,400,81
13,2015,7,300,149
11,2018,9,775,165
4,2017,9,1700,31
10,2016,2,1900,64
18,2015,5,300,201
3,2017,3,750,128
14,2018,5,1700,18
2,2017,9,1700,23
5,2017,7,750,134
11,2018,6,750,162
15,2018,5,800,74
13,2018,8,850,109
1,2015,10,2400,32
13,2015,1,725,59
21,2018,4,400,34
18,2015,11,2400,20
1,2015,7,1900,76
17,2018,9,2400,20
20,2018,12,725,60
20,2015,6,800,55
4,2016,11,2400,9
11,2018,2,750,125
7,2018,3,2400,19
7,2018,3,1700,19
9,2016,9,2400,12
4,2017,1,1700,31
1,2018,4,300,211
13,2015,8,725,56
18,2018,9,775,162
16,2016,12,1900,60
10,2018,12,775,174
6,2018,6,850,63
5,2016,2,1700,15
1,2018,7,750,152
4,2018,11,750,81
13,2015,1,2400,24
17,2018,2,750,149
1,2016,8,800,16
17,2015,7,775,244
7,2015,9,2400,5
12,2017,8,725,129
19,2017,2,2400,20
13,2015,2,750,101
21,2016,6,725,22
14,2018,12,300,98
18,2017,5,2400,19
21,2016,8,1700,17
10,2015,9,2400,9
18,2018,6,400,145
3,2018,4,300,166
11,2016,3,400,40
6,2015,6,750,92
21,2015,4,1700,15
12,2018,6,800,39
17,2015,9,300,89
15,2016,5,1900,101
7,2016,9,300,65
6,2016,2,1700,9
18,2017,6,2400,28
4,2016,10,800,29
9,2018,8,300,112
12,2018,11,800,35
13,2016,4,850,95
4,2018,7,2400,18
13,2018,1,1700,19
3,2016,4,800,57
8,2018,12,775,212
19,2016,12,1700,17
2,2018,12,800,21
8,2017,6,775,181
18,2016,6,750,114
3,2015,2,800,68
7,2017,12,1900,74
16,2018,7,400,44
21,2015,6,775,240
9,2017,6,1900,77
10,2016,4,750,158
17,2015,12,300,81
17,2017,7,400,31
17,2017,3,1900,92
2,2017,5,750,101
15,2018,1,725,24
19,2017,6,1900,83
17,2018,6,400,35
18,2016,6,300,180
1,2018,10,775,293
13,2017,11,850,124
21,2015,2,775,179
1,2018,11,1900,97
19,2015,8,850,111
14,2015,6,750,151
1,2017,3,1900,81
5,2016,9,400,37
16,2017,12,1900,81
19,2016,3,1700,25
21,2015,4,850,30
4,2016,11,725,23
11,2016,6,1900,83
10,2017,12,400,29
19,2016,12,2400,23
18,2016,9,800,39
4,2015,5,850,85
9,2018,12,300,89
4,2015,6,750,70
13,2018,1,775,134
3,2017,9,2400,39
10,2017,7,750,112
12,2018,4,750,180
11,2017,3,725,30
11,2015,11,1700,18
12,2016,9,725,105
4,2015,5,300,120
